column,importance
file,5340
http_user_agent,1546
time,1121
http_x_forwarded_for,1044
body_bytes_sent,935
http_referer,340
remote_addr,335
pno,238
request_time,161
Id,106
time_day,70
diffprevious_5.remote_addr.http_referer.http_user_agent.pno,53
diffprevious_5.file.pno,51
diffprevious_5.file,44
time_hour,37
diffprevious_5.http_referer.http_user_agent,28
diffprevious_5.file.http_referer.pno.Id,25
diffprevious_5.file.http_user_agent.http_x_forwarded_for,25
diffprevious_5.http_referer.http_x_forwarded_for,24
diffprevious_5.file.http_referer.pno,24
diffprevious_5.file.http_referer,22
time_minute,21
diffprevious_5.file.http_referer.http_user_agent.http_x_forwarded_for,20
diffprevious_5.file.http_referer.Id,20
diffprevious_5.http_x_forwarded_for.Id,18
diffprevious_5.http_x_forwarded_for,18
diffprevious_5.remote_addr.http_referer.http_user_agent.pno.Id,16
diffprevious_5.file.http_referer.http_user_agent,16
diffprevious_5.http_user_agent.Id,15
diffprevious_5.remote_addr.http_referer.http_user_agent,15
diffprevious_5.http_x_forwarded_for.pno.Id,15
diffprevious_5.http_referer.http_user_agent.http_x_forwarded_for,14
diffprevious_5.Id,14
diffprevious_5.remote_addr.pno,13
diffprevious_5.remote_addr.http_user_agent.pno,12
diffprevious_5.remote_addr,12
diffprevious_5.file.Id,12
diffprevious_5.remote_addr.http_x_forwarded_for.Id,11
diffprevious_5.remote_addr.file.http_referer.http_user_agent,11
diffprevious_5.http_referer.http_user_agent.http_x_forwarded_for.Id,10
diffprevious_5.http_referer.http_x_forwarded_for.Id,10
diffprevious_5.remote_addr.Id,10
diffprevious_5.file.http_referer.http_user_agent.pno,10
diffprevious_5.remote_addr.http_x_forwarded_for,9
diffprevious_5.file.pno.Id,9
diffprevious_5.http_referer,9
diffprevious_5.http_referer.http_x_forwarded_for.pno,8
diffprevious_5.file.http_referer.http_user_agent.Id,8
diffprevious_5.file.http_user_agent,8
diffprevious_5.http_referer.http_user_agent.pno,8
diffprevious_5.file.http_user_agent.pno,7
diffprevious_5.http_x_forwarded_for.pno,7
diffprevious_5.remote_addr.pno.Id,7
diffprevious_5.http_user_agent,7
diffprevious_5.remote_addr.http_referer.pno,7
diffprevious_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for,6
diffprevious_5.http_referer.Id,6
diffprevious_5.request_time,6
diffprevious_5.file.http_referer.http_user_agent.http_x_forwarded_for.Id,6
diffprevious_5.http_referer.http_user_agent.http_x_forwarded_for.pno,6
diffprevious_5.remote_addr.http_referer.Id,5
diffprevious_5.remote_addr.http_user_agent.http_x_forwarded_for,4
diffprevious_5.file.http_referer.http_x_forwarded_for,4
diffprevious_5.http_referer.http_x_forwarded_for.pno.Id,4
diffprevious_5.remote_addr.http_user_agent.pno.Id,4
diffprevious_5.http_user_agent.pno,4
diffprevious_5.remote_addr.file.http_referer.http_user_agent.Id,3
