column,importance
file,5749
http_user_agent,1657
time,1282
body_bytes_sent,1101
http_x_forwarded_for,1056
remote_addr,457
http_referer,345
pno,232
request_time,179
Id,101
time_day,87
diffnext_5.file.pno,51
time_hour,47
diffnext_5.http_referer.http_x_forwarded_for,35
diffnext_5.file,34
diffnext_5.file.http_user_agent.http_x_forwarded_for,33
diffnext_5.remote_addr,33
diffnext_5.http_x_forwarded_for.Id,30
diffnext_5.remote_addr.http_referer.http_user_agent,29
time_minute,28
diffnext_5.remote_addr.http_referer.http_user_agent.pno,25
diffnext_5.http_referer.Id,25
diffnext_5.file.http_referer.http_user_agent.http_x_forwarded_for,24
diffnext_5.remote_addr.Id,23
diffnext_5.http_referer.http_user_agent,22
diffnext_5.remote_addr.pno.Id,20
diffnext_5.http_x_forwarded_for,20
diffnext_5.file.http_referer,19
diffnext_5.http_referer,19
diffnext_5.file.http_user_agent.pno,18
diffnext_5.Id,18
diffnext_5.remote_addr.http_user_agent.pno,18
diffnext_5.file.http_referer.http_user_agent.pno,17
diffnext_5.file.http_referer.Id,17
diffnext_5.remote_addr.pno,14
diffnext_5.remote_addr.file.http_referer.http_user_agent,14
diffnext_5.file.http_referer.pno,14
diffnext_5.http_user_agent.http_x_forwarded_for.pno,14
diffnext_5.http_referer.http_user_agent.pno,13
diffnext_5.file.pno.Id,13
diffnext_5.file.http_x_forwarded_for.Id,12
diffnext_5.remote_addr.http_user_agent,11
diffnext_5.http_referer.pno.Id,11
diffnext_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for,9
diffnext_5.file.http_user_agent,9
diffnext_5.file.http_referer.pno.Id,9
diffnext_5.http_user_agent.http_x_forwarded_for,9
diffnext_5.http_x_forwarded_for.pno.Id,8
diffnext_5.http_user_agent.Id,8
diffnext_5.file.http_referer.http_user_agent,8
diffnext_5.http_referer.http_user_agent.http_x_forwarded_for,8
diffnext_5.http_user_agent.pno,7
diffnext_5.remote_addr.http_referer.http_x_forwarded_for,7
diffnext_5.http_referer.http_x_forwarded_for.Id,6
diffnext_5.remote_addr.http_x_forwarded_for,6
diffnext_5.file.Id,6
diffnext_5.http_referer.pno,6
diffnext_5.request_time,6
diffnext_5.http_referer.http_x_forwarded_for.pno,5
diffnext_5.remote_addr.http_referer.http_user_agent.pno.Id,5
diffnext_5.http_referer.http_user_agent.pno.Id,5
diffnext_5.remote_addr.http_referer.pno,5
diffnext_5.http_user_agent,5
diffnext_5.remote_addr.http_user_agent.http_x_forwarded_for,5
diffnext_5.file.http_referer.http_x_forwarded_for.Id,5
diffnext_5.http_x_forwarded_for.pno,4
diffnext_5.remote_addr.http_referer.http_user_agent.Id,4
diffnext_5.http_referer.http_user_agent.http_x_forwarded_for.pno,4
diffnext_5.file.http_x_forwarded_for,4
diffnext_5.remote_addr.file.http_user_agent,4
diffnext_5.remote_addr.http_user_agent.pno.Id,4
diffnext_5.http_referer.http_user_agent.Id,4
diffnext_5.file.http_referer.http_user_agent.pno.Id,4
diffnext_5.file.http_referer.http_x_forwarded_for,3
diffnext_5.remote_addr.http_user_agent.http_x_forwarded_for.Id,3
diffnext_5.pno.Id,3
diffnext_5.file.http_user_agent.http_x_forwarded_for.Id,3
diffnext_5.remote_addr.http_user_agent.Id,3
time_second,2
diffnext_5.file.http_user_agent.http_x_forwarded_for.pno,2
diffnext_5.remote_addr.file.http_referer.http_user_agent.Id,2
diffnext_5.remote_addr.http_referer.Id,2
diffnext_5.remote_addr.file.http_referer.pno,2
diffnext_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,2
diffnext_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.pno,2
diffnext_5.remote_addr.file,2
diffnext_5.file.http_referer.http_user_agent.http_x_forwarded_for.Id,2
diffnext_5.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,2
diffnext_5.body_bytes_sent,2
diffnext_5.http_user_agent.pno.Id,2
diffnext_5.remote_addr.http_referer.http_user_agent.http_x_forwarded_for.Id,1
diffnext_5.remote_addr.file.http_user_agent.Id,1
diffnext_5.remote_addr.http_referer.http_x_forwarded_for.pno,1
diffnext_5.file.http_referer.http_user_agent.Id,1
diffnext_5.file.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,1
diffnext_5.http_user_agent.http_x_forwarded_for.Id,1
diffnext_5.remote_addr.http_referer.pno.Id,1
diffnext_5.remote_addr.http_x_forwarded_for.Id,1
diffnext_5.remote_addr.http_user_agent.http_x_forwarded_for.pno,1
diffnext_5.remote_addr.file.http_referer.http_user_agent.pno,1
diffnext_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for,1
diffnext_5.file.http_user_agent.pno.Id,1
diffnext_5.http_user_agent.http_x_forwarded_for.pno.Id,1
diffnext_5.remote_addr.http_referer,1
diffnext_5.http_referer.http_user_agent.http_x_forwarded_for.Id,1
diffnext_5.remote_addr.http_referer.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.http_referer.http_x_forwarded_for.Id,0
diffnext_5.remote_addr.http_x_forwarded_for.pno,0
diffnext_5.remote_addr.http_user_agent.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.http_x_forwarded_for.pno.Id,0
diffnext_5.file.http_referer.http_x_forwarded_for.pno,0
diffnext_5.remote_addr.file.pno.Id,0
diffnext_5.remote_addr.file.pno,0
diffnext_5.file.http_user_agent.http_x_forwarded_for.pno.Id,0
diffnext_5.file.http_user_agent.Id,0
diffnext_5.file.http_x_forwarded_for.pno,0
diffnext_5.file.http_x_forwarded_for.pno.Id,0
diffnext_5.http_referer.http_x_forwarded_for.pno.Id,0
diffnext_5.file.http_referer.http_user_agent.http_x_forwarded_for.pno,0
diffnext_5.pno,0
diffnext_5.remote_addr.file.http_referer,0
diffnext_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.Id,0
diffnext_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.pno,0
diffnext_5.file.http_referer.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.file.http_referer.http_user_agent.pno.Id,0
diffnext_5.remote_addr.file.http_referer.http_x_forwarded_for,0
diffnext_5.remote_addr.file.http_referer.http_x_forwarded_for.Id,0
diffnext_5.remote_addr.file.http_referer.http_x_forwarded_for.pno,0
diffnext_5.remote_addr.file.http_referer.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.file.http_referer.Id,0
diffnext_5.remote_addr.file.http_referer.pno.Id,0
diffnext_5.remote_addr.file.http_user_agent.http_x_forwarded_for,0
diffnext_5.remote_addr.file.http_user_agent.http_x_forwarded_for.Id,0
diffnext_5.remote_addr.file.http_user_agent.http_x_forwarded_for.pno,0
diffnext_5.remote_addr.file.http_user_agent.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.file.http_user_agent.pno,0
diffnext_5.remote_addr.file.http_user_agent.pno.Id,0
diffnext_5.remote_addr.file.http_x_forwarded_for,0
diffnext_5.remote_addr.file.http_x_forwarded_for.Id,0
diffnext_5.remote_addr.file.http_x_forwarded_for.pno,0
diffnext_5.remote_addr.file.http_x_forwarded_for.pno.Id,0
diffnext_5.remote_addr.file.Id,0
diffnext_5.remote_addr.file.http_referer.http_user_agent.http_x_forwarded_for.pno.Id,0
